ShipmentID,TrackingNumber,SenderID,ReceiverID,OriginHubID,DestinationHubID,CreatedDate,PromisedDeliveryDate,DeliveredDate,ServiceType,PackageWeight_KG,PackageVolume_CM3,DeclaredValue,ShippingFee,StatusID,MaterialID,FinalFailureReasonID
156,TRK-473794391,92043,12061,1,3,2025-07-28 00:00:00.000,2025-07-31 00:00:00.000,2025-07-30 00:00:00.000,Express,4.54,1481.93,1299.1,63.19,5,77,
157,TRK-220141513,16014,2785,2,6,2025-12-18 00:00:00.000,2025-12-25 00:00:00.000,2025-12-24 00:00:00.000,Standard,28.69,107.03,514.28,25.51,5,9,
158,TRK-565658867,82233,19271,6,12,2025-07-27 00:00:00.000,2025-08-03 00:00:00.000,2025-08-03 00:00:00.000,Standard,23.44,8054.1,318.8,18.6,5,50,
159,TRK-222764939,48257,2555,7,3,2025-07-25 00:00:00.000,2025-07-26 00:00:00.000,2025-07-25 00:00:00.000,Same-Day,0.73,8923.19,579.54,35.92,5,49,
160,TRK-985756817,76564,35099,4,11,2025-10-07 00:00:00.000,2025-10-08 00:00:00.000,2025-10-07 00:00:00.000,Same-Day,43.95,6544.45,1338.84,132.98,5,77,
161,TRK-226047787,56816,78362,4,7,2025-07-24 00:00:00.000,2025-07-31 00:00:00.000,2025-07-30 00:00:00.000,Standard,12.31,5332.49,675.24,88.01,5,60,
162,TRK-766126168,65823,17690,1,12,2025-09-23 00:00:00.000,2025-09-30 00:00:00.000,2025-10-01 00:00:00.000,Standard,34.1,1751.43,1275.54,120.26,5,68,
163,TRK-843034365,42563,73219,12,10,2025-11-11 00:00:00.000,2025-11-18 00:00:00.000,,Standard,29.1,749.94,1801.01,71.81,6,33,19
164,TRK-887446797,12295,55634,6,5,2025-04-16 00:00:00.000,2025-04-23 00:00:00.000,2025-04-26 00:00:00.000,Standard,30.75,1886.97,1273.8,94.1,5,71,
165,TRK-812245852,58275,45702,5,6,2025-12-14 00:00:00.000,2025-12-21 00:00:00.000,2025-12-21 00:00:00.000,Standard,5.19,4022.74,1005.59,133.01,5,2,
166,TRK-679525385,45968,6847,4,10,2025-12-31 00:00:00.000,2026-01-07 00:00:00.000,2026-01-06 00:00:00.000,Standard,23.83,1045.61,,90.97,5,88,
167,TRK-555326728,42065,84970,3,6,2025-09-06 00:00:00.000,2025-09-09 00:00:00.000,2025-09-08 00:00:00.000,Express,17.46,7704.09,42.9,110.41,5,93,
168,TRK-646588810,7077,73881,12,3,2025-03-16 00:00:00.000,2025-03-23 00:00:00.000,2025-03-22 00:00:00.000,Standard,40.79,6037.54,1799.03,83.73,5,15,
169,TRK-961554720,22100,7835,10,3,2025-11-01 00:00:00.000,2025-11-08 00:00:00.000,2025-11-08 00:00:00.000,Standard,43.36,7408.02,1353.66,88.23,5,88,
170,TRK-45186767,60336,43820,2,11,2025-04-09 00:00:00.000,2025-04-16 00:00:00.000,2025-04-17 00:00:00.000,Standard,33.02,3977.79,561.96,73.76,5,69,
171,TRK-929837572,15838,89783,8,2,2025-09-15 00:00:00.000,2025-09-18 00:00:00.000,2025-09-18 00:00:00.000,Express,41.99,872.52,1310.92,16.42,5,97,
172,TRK-64024276,83380,74839,5,2,2025-03-05 00:00:00.000,2025-03-12 00:00:00.000,2025-03-11 00:00:00.000,Standard,9.95,4841.35,1703.32,127.3,5,35,
173,TRK-386723919,8837,59177,5,9,2026-02-04 00:00:00.000,2026-02-05 00:00:00.000,2026-02-04 00:00:00.000,Same-Day,49.97,4016.95,925.97,18.03,5,99,
174,TRK-368901512,4347,66683,5,1,2025-10-24 00:00:00.000,2025-10-31 00:00:00.000,2025-11-04 00:00:00.000,Standard,23.94,834.97,1019.28,73.09,5,83,
175,TRK-93028005,79059,29536,4,4,2026-01-14 00:00:00.000,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,Same-Day,13.23,9467.76,1680.88,137.9,5,44,
176,TRK-980253413,29441,19242,10,6,2025-12-24 00:00:00.000,2025-12-27 00:00:00.000,2025-12-27 00:00:00.000,Express,5.16,2616.01,1511.86,29.94,5,15,
177,TRK-816143081,60404,46459,7,7,2026-02-23 00:00:00.000,2026-03-02 00:00:00.000,2026-03-01 00:00:00.000,Standard,25.72,5019.33,543.99,67.14,5,38,
178,TRK-958555846,13949,75150,6,3,2025-04-02 00:00:00.000,2025-04-09 00:00:00.000,2025-04-08 00:00:00.000,Standard,45.76,2352.98,1006.44,41.0,5,56,
179,TRK-503708281,19994,96762,3,9,2025-08-04 00:00:00.000,2025-08-11 00:00:00.000,2025-08-11 00:00:00.000,Standard,4.1,4455.14,19.29,38.28,5,21,
180,TRK-637081738,58892,37133,3,8,2025-03-22 00:00:00.000,2025-03-25 00:00:00.000,2025-03-27 00:00:00.000,Express,16.67,6921.69,1254.22,59.7,5,59,
181,TRK-358669100,30760,32381,4,9,2025-08-15 00:00:00.000,2025-08-18 00:00:00.000,2025-08-18 00:00:00.000,Express,6.35,309.98,1334.01,143.78,5,1,
182,TRK-45277037,11373,12043,8,11,2025-11-10 00:00:00.000,2025-11-13 00:00:00.000,,Express,24.06,8282.11,491.87,110.93,6,93,12
183,TRK-460669949,31570,57867,1,11,2025-03-31 00:00:00.000,2025-04-03 00:00:00.000,2025-04-02 00:00:00.000,Express,43.43,7746.99,463.86,56.79,5,93,
184,TRK-637145550,6573,81690,6,3,2025-09-21 00:00:00.000,2025-09-24 00:00:00.000,,Express,44.13,173.7,1223.4,14.06,6,34,2
185,TRK-246611255,17288,56436,9,8,2025-04-06 00:00:00.000,2025-04-13 00:00:00.000,2025-04-12 00:00:00.000,Standard,18.5,1310.2,304.23,117.36,5,65,
186,TRK-624485286,40107,95756,4,8,2025-12-26 00:00:00.000,2026-01-02 00:00:00.000,,Standard,16.04,8319.99,714.41,60.83,6,98,6
187,TRK-24750741,82707,47409,2,6,2025-10-16 00:00:00.000,2025-10-19 00:00:00.000,2025-10-18 00:00:00.000,Express,42.64,4477.11,768.26,135.59,5,23,
188,TRK-918112314,43034,52292,7,6,2025-07-05 00:00:00.000,2025-07-08 00:00:00.000,,Express,48.17,5022.68,1324.94,133.72,6,65,9
189,TRK-650184900,9790,59684,4,6,2025-05-21 00:00:00.000,2025-05-28 00:00:00.000,2025-05-28 00:00:00.000,Standard,46.2,7720.68,287.57,88.69,5,14,
190,TRK-83253617,860,20470,4,7,2025-09-24 00:00:00.000,2025-10-01 00:00:00.000,2025-09-30 00:00:00.000,Standard,0.57,7338.84,742.92,76.33,5,81,
191,TRK-303494105,76480,12829,8,8,2025-05-17 00:00:00.000,2025-05-20 00:00:00.000,,Express,0.61,9901.45,133.19,10.74,6,39,19
192,TRK-889741075,77181,71490,4,6,2025-05-30 00:00:00.000,2025-06-02 00:00:00.000,2025-06-01 00:00:00.000,Express,35.89,503.83,905.55,12.57,5,82,
193,TRK-426239364,74133,69292,7,3,2025-04-26 00:00:00.000,2025-05-03 00:00:00.000,2025-05-07 00:00:00.000,Standard,3.59,3658.78,964.24,111.1,5,65,
194,TRK-325521090,55540,81337,2,2,2026-01-03 00:00:00.000,2026-01-10 00:00:00.000,2026-01-09 00:00:00.000,Standard,19.88,8272.37,141.27,99.95,5,78,
195,TRK-76136155,94315,96448,6,7,2025-06-06 00:00:00.000,2025-06-13 00:00:00.000,,Standard,4.28,6712.32,1273.9,113.41,6,26,1
196,TRK-296604525,35391,68790,6,11,2025-10-22 00:00:00.000,2025-10-29 00:00:00.000,2025-10-28 00:00:00.000,Standard,17.55,9808.06,451.29,111.27,5,20,
197,TRK-231177094,95236,20046,9,3,2025-03-26 00:00:00.000,2025-04-02 00:00:00.000,2025-04-06 00:00:00.000,Standard,33.56,1852.9,1556.8,48.1,5,48,
198,TRK-889862998,66935,95622,1,7,2025-12-18 00:00:00.000,2025-12-25 00:00:00.000,2025-12-25 00:00:00.000,Standard,31.52,1893.59,675.7,92.35,5,98,
199,TRK-668106138,20572,37061,7,6,2025-12-12 00:00:00.000,2025-12-15 00:00:00.000,2025-12-15 00:00:00.000,Express,23.66,4307.89,1469.38,10.35,5,21,
200,TRK-806719894,12214,13717,8,7,2025-12-18 00:00:00.000,2025-12-25 00:00:00.000,2025-12-28 00:00:00.000,Standard,24.02,633.67,1407.84,81.24,5,70,
201,TRK-664525761,61418,74049,1,9,2026-02-10 00:00:00.000,2026-02-17 00:00:00.000,2026-02-16 00:00:00.000,Standard,2.13,5922.96,972.83,14.86,5,100,
202,TRK-161157177,86458,7952,4,10,2025-12-22 00:00:00.000,2025-12-29 00:00:00.000,2025-12-29 00:00:00.000,Standard,6.44,8950.39,1253.89,137.44,5,68,
203,TRK-630173073,34273,13176,5,12,2026-01-28 00:00:00.000,2026-01-31 00:00:00.000,2026-01-31 00:00:00.000,Express,49.43,3418.73,501.35,56.9,5,1,
204,TRK-231645280,41625,19912,3,7,2025-03-22 00:00:00.000,2025-03-25 00:00:00.000,2025-03-25 00:00:00.000,Express,41.33,3131.25,1009.15,47.66,5,77,
205,TRK-293532680,33265,58017,1,4,2025-10-04 00:00:00.000,2025-10-05 00:00:00.000,2025-10-04 00:00:00.000,Same-Day,43.24,3683.86,194.43,35.77,5,42,
206,TRK-337775492,51583,47269,2,2,2026-01-02 00:00:00.000,2026-01-09 00:00:00.000,2026-01-08 00:00:00.000,Standard,15.45,6149.21,109.49,37.85,5,63,
207,TRK-810526088,73697,85747,4,6,2025-04-04 00:00:00.000,2025-04-11 00:00:00.000,,Standard,16.33,600.63,43.18,20.88,6,3,4
208,TRK-864986757,77299,48041,8,3,2025-09-12 00:00:00.000,2025-09-15 00:00:00.000,2025-09-14 00:00:00.000,Express,43.91,9860.77,257.17,128.0,5,15,
209,TRK-715911635,75727,43484,9,10,2025-04-13 00:00:00.000,2025-04-20 00:00:00.000,2025-04-23 00:00:00.000,Standard,15.1,7624.93,1973.34,128.82,5,47,
210,TRK-514635903,81259,41896,6,9,2025-11-28 00:00:00.000,2025-12-05 00:00:00.000,2025-12-04 00:00:00.000,Standard,31.52,6455.3,1916.77,70.48,5,40,
211,TRK-236028183,24379,34467,5,8,2025-10-14 00:00:00.000,2025-10-17 00:00:00.000,2025-10-16 00:00:00.000,Express,7.41,2041.26,1717.82,95.27,5,31,
212,TRK-720426054,85999,23853,11,7,2025-05-27 00:00:00.000,2025-06-03 00:00:00.000,2025-06-07 00:00:00.000,Standard,45.35,3978.59,1016.03,65.36,5,8,
213,TRK-333459260,69877,12971,2,5,2025-05-09 00:00:00.000,2025-05-16 00:00:00.000,2025-05-15 00:00:00.000,Standard,7.7,5425.34,1419.13,90.39,5,31,
214,TRK-468453791,45782,8232,9,7,2025-03-15 00:00:00.000,2025-03-22 00:00:00.000,,Standard,11.13,6790.13,263.71,134.58,6,73,7
215,TRK-331737821,30830,36021,5,5,2025-12-14 00:00:00.000,2025-12-17 00:00:00.000,2025-12-17 00:00:00.000,Express,12.8,957.78,228.61,58.87,5,11,
216,TRK-767944444,25456,34909,3,1,2026-03-01 00:00:00.000,2026-03-08 00:00:00.000,2026-03-10 00:00:00.000,Standard,31.32,7795.99,1559.12,57.5,5,11,
217,TRK-411158888,48704,25422,9,2,2025-04-05 00:00:00.000,2025-04-12 00:00:00.000,2025-04-13 00:00:00.000,Standard,0.8,9061.48,492.68,12.6,5,94,
218,TRK-904493163,96488,59212,4,8,2025-12-07 00:00:00.000,2025-12-14 00:00:00.000,2025-12-13 00:00:00.000,Standard,14.95,6477.4,1222.01,73.97,5,63,
219,TRK-376724615,11352,43918,9,12,2025-07-16 00:00:00.000,2025-07-19 00:00:00.000,2025-07-18 00:00:00.000,Express,28.31,7101.95,221.03,145.4,5,9,
220,TRK-1145196,96581,19470,2,2,2025-08-05 00:00:00.000,2025-08-12 00:00:00.000,2025-08-14 00:00:00.000,Standard,45.22,516.38,221.93,142.15,5,98,
221,TRK-764973976,92323,25404,11,1,2026-01-08 00:00:00.000,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,Standard,13.06,3734.49,809.45,-118.3,5,69,
222,TRK-175976862,25471,8838,3,3,2025-07-02 00:00:00.000,2025-07-05 00:00:00.000,2025-07-04 00:00:00.000,Express,17.9,5756.07,1327.61,54.24,5,99,
223,TRK-531932626,586,20640,2,8,2026-02-28 00:00:00.000,2026-03-03 00:00:00.000,2026-03-02 00:00:00.000,Express,34.09,5808.29,1880.14,32.45,5,17,
224,TRK-520017332,61138,34071,9,5,2025-04-14 00:00:00.000,2025-04-17 00:00:00.000,2025-04-16 00:00:00.000,Express,11.41,6188.14,737.45,119.79,5,17,
225,TRK-227583869,51667,50999,6,12,2025-12-23 00:00:00.000,2025-12-30 00:00:00.000,,Standard,28.68,5359.2,229.19,117.08,6,85,3
226,TRK-610830384,39252,60792,9,4,2025-08-29 00:00:00.000,2025-09-01 00:00:00.000,,Express,48.4,9548.17,1406.45,56.44,6,61,14
227,TRK-366837334,45522,99549,5,6,2025-12-22 00:00:00.000,2025-12-25 00:00:00.000,2025-12-25 00:00:00.000,Express,13.41,9085.25,653.74,10.66,5,71,
228,TRK-695699201,12473,12850,11,8,2026-01-18 00:00:00.000,2026-01-21 00:00:00.000,2026-01-25 00:00:00.000,Express,42.44,7388.29,1115.36,57.73,5,22,
229,TRK-970949786,15687,90920,8,6,2025-06-14 00:00:00.000,2025-06-15 00:00:00.000,2025-06-14 00:00:00.000,Same-Day,40.81,4877.64,1935.82,113.86,5,34,
230,TRK-79687099,96247,765,4,9,2025-11-08 00:00:00.000,2025-11-11 00:00:00.000,2025-11-10 00:00:00.000,Express,26.68,5207.53,1745.52,147.58,5,68,
231,TRK-759665894,99183,56375,8,8,2025-04-14 00:00:00.000,2025-04-15 00:00:00.000,2025-04-16 00:00:00.000,Same-Day,14.91,2935.33,21.33,78.02,5,78,
232,TRK-624180217,88468,65840,7,9,2025-11-03 00:00:00.000,2025-11-06 00:00:00.000,2025-11-09 00:00:00.000,Express,28.12,2161.41,551.78,19.67,5,55,
233,TRK-850384353,22351,50609,5,1,2026-02-19 00:00:00.000,2026-02-26 00:00:00.000,2026-02-26 00:00:00.000,Standard,35.81,9312.97,1548.62,55.96,5,28,
234,TRK-501384137,10771,65118,1,4,2025-11-02 00:00:00.000,2025-11-03 00:00:00.000,2025-11-02 00:00:00.000,Same-Day,28.03,7086.1,633.24,126.77,5,70,
235,TRK-396430575,10108,28485,5,12,2026-02-05 00:00:00.000,2026-02-12 00:00:00.000,2026-02-11 00:00:00.000,Standard,33.31,2571.16,1777.41,117.48,5,97,
236,TRK-415317988,85043,84323,10,5,2025-03-19 00:00:00.000,2025-03-22 00:00:00.000,2025-03-21 00:00:00.000,Express,30.81,3065.48,235.96,73.93,5,94,
237,TRK-213082676,21597,58827,1,2,2025-10-31 00:00:00.000,2025-11-07 00:00:00.000,2025-11-07 00:00:00.000,Standard,9.41,9110.28,1388.68,85.6,5,89,
238,TRK-88099887,45638,87158,7,8,2025-03-03 00:00:00.000,2025-03-10 00:00:00.000,2025-03-09 00:00:00.000,Standard,19.86,1744.13,526.44,12.2,5,26,
239,TRK-567929333,13877,10248,10,4,2025-04-03 00:00:00.000,2025-04-10 00:00:00.000,,Standard,7.38,9769.48,1513.27,15.45,6,92,4
240,TRK-910788405,17251,13577,12,6,2025-04-20 00:00:00.000,2025-04-27 00:00:00.000,2025-04-26 00:00:00.000,Standard,20.76,6095.95,101.41,121.16,5,40,
241,TRK-235877195,22425,81120,6,9,2025-11-05 00:00:00.000,2025-11-12 00:00:00.000,2025-11-12 00:00:00.000,Standard,24.74,8482.69,1053.58,89.86,5,52,
242,TRK-567947195,66748,41895,6,2,2025-05-14 00:00:00.000,2025-05-17 00:00:00.000,2025-05-18 00:00:00.000,Express,39.88,1134.48,592.78,71.61,5,86,
243,TRK-92169588,83836,46714,3,7,2026-02-02 00:00:00.000,2026-02-05 00:00:00.000,2026-02-04 00:00:00.000,Express,35.21,4848.78,1279.91,37.35,5,84,
244,TRK-201459092,84940,38742,6,8,2025-06-07 00:00:00.000,2025-06-14 00:00:00.000,,Standard,30.28,4284.41,1828.21,124.88,6,48,19
245,TRK-373283815,35066,2650,12,3,2025-07-31 00:00:00.000,2025-08-01 00:00:00.000,2025-07-31 00:00:00.000,Same-Day,1.09,5825.86,1399.1,5.58,5,57,
246,TRK-956485214,50358,73857,6,2,2026-01-28 00:00:00.000,2026-02-04 00:00:00.000,2026-02-04 00:00:00.000,Standard,39.22,1001.23,1053.98,73.17,5,67,
247,TRK-529704250,23215,32156,2,8,2026-01-30 00:00:00.000,2026-02-02 00:00:00.000,2026-02-01 00:00:00.000,Express,31.16,1988.72,718.86,84.06,5,58,
248,TRK-365150289,14260,13879,8,2,2025-09-28 00:00:00.000,2025-09-29 00:00:00.000,,Same-Day,42.33,6768.93,1610.74,59.91,6,16,12
249,TRK-289116285,29540,30358,8,8,2025-08-31 00:00:00.000,2025-09-07 00:00:00.000,2025-09-06 00:00:00.000,Standard,5.78,5495.23,1138.48,107.96,5,32,
250,TRK-648604052,77900,31934,9,2,2025-05-30 00:00:00.000,2025-06-06 00:00:00.000,2025-06-05 00:00:00.000,Standard,29.9,9051.03,188.82,124.28,5,29,
251,TRK-788964788,65119,4990,3,11,2025-06-02 00:00:00.000,2025-06-05 00:00:00.000,2025-06-05 00:00:00.000,Express,45.52,1729.22,734.47,102.89,5,9,
252,TRK-697708228,98200,82706,8,5,2025-07-21 00:00:00.000,2025-07-28 00:00:00.000,2025-07-28 00:00:00.000,Standard,15.55,3119.67,1888.95,51.42,5,44,
253,TRK-180205708,65857,63945,9,8,2025-07-26 00:00:00.000,2025-08-02 00:00:00.000,2025-08-02 00:00:00.000,Standard,44.3,3143.06,370.27,64.35,5,3,
254,TRK-278731355,39362,75449,9,11,2025-08-05 00:00:00.000,2025-08-12 00:00:00.000,2025-08-11 00:00:00.000,Standard,3.9,9455.64,1204.96,98.93,5,76,
255,TRK-40301772,92694,63967,2,9,2025-06-14 00:00:00.000,2025-06-21 00:00:00.000,2025-06-20 00:00:00.000,Standard,43.21,2665.22,453.66,51.91,5,71,
256,TRK-860635481,64955,89697,4,12,2025-09-23 00:00:00.000,2025-09-26 00:00:00.000,2025-09-26 00:00:00.000,Express,49.61,6962.26,471.73,120.83,5,30,
257,TRK-905357771,41094,86720,6,2,2025-09-21 00:00:00.000,2025-09-28 00:00:00.000,2025-09-27 00:00:00.000,Standard,15.99,5155.92,510.34,111.14,5,76,
258,TRK-815978224,3040,71348,5,2,2025-11-02 00:00:00.000,2025-11-03 00:00:00.000,2025-11-02 00:00:00.000,Same-Day,2.65,7057.09,98.18,42.23,5,29,
259,TRK-945741105,90791,35712,1,4,2025-09-19 00:00:00.000,2025-09-22 00:00:00.000,2025-09-23 00:00:00.000,Express,4.26,6642.45,1261.99,111.96,5,1,
260,TRK-408138723,3897,96152,6,1,2025-03-28 00:00:00.000,2025-04-04 00:00:00.000,2025-04-04 00:00:00.000,Standard,46.66,5502.22,1692.25,106.86,5,10,
261,TRK-382914800,84797,45002,12,10,2025-05-21 00:00:00.000,2025-05-28 00:00:00.000,2025-05-28 00:00:00.000,Standard,24.51,9734.95,500.8,79.99,5,91,
262,TRK-382139578,96030,3289,7,2,2026-02-04 00:00:00.000,2026-02-11 00:00:00.000,2026-02-10 00:00:00.000,Standard,21.51,2965.34,1036.56,148.08,5,81,
263,TRK-871678762,76797,12169,9,9,2025-05-29 00:00:00.000,2025-06-05 00:00:00.000,2025-06-04 00:00:00.000,Standard,5.47,6840.47,1804.84,31.6,5,8,
264,TRK-506325598,85982,57441,3,7,2025-09-17 00:00:00.000,2025-09-18 00:00:00.000,,Same-Day,27.65,2247.05,1726.61,27.57,6,30,2
265,TRK-188385020,62735,5871,12,7,2025-05-28 00:00:00.000,2025-05-31 00:00:00.000,2025-06-04 00:00:00.000,Express,16.23,3164.07,286.05,139.31,5,9,
266,TRK-412050288,65503,8669,12,8,2025-06-17 00:00:00.000,2025-06-24 00:00:00.000,2025-06-23 00:00:00.000,Standard,30.75,2533.68,1655.46,28.03,5,5,
267,TRK-381474841,56119,15708,12,3,2025-11-08 00:00:00.000,2025-11-15 00:00:00.000,2025-11-15 00:00:00.000,Standard,16.7,8911.1,21.73,118.18,5,43,
268,TRK-28125356,83449,49746,12,4,2025-12-29 00:00:00.000,2025-12-30 00:00:00.000,2025-12-29 00:00:00.000,Same-Day,33.42,7262.65,1293.62,82.9,5,10,
269,TRK-104264739,97158,41345,9,5,2025-09-16 00:00:00.000,2025-09-23 00:00:00.000,2025-09-23 00:00:00.000,Standard,31.6,7979.83,971.68,89.52,5,66,
270,TRK-211705010,22539,11735,3,11,2025-03-04 00:00:00.000,2025-03-11 00:00:00.000,2025-03-10 00:00:00.000,Standard,49.78,3989.17,749.43,74.79,5,31,
271,TRK-848761812,31807,92717,2,7,2025-06-30 00:00:00.000,2025-07-03 00:00:00.000,2025-07-02 00:00:00.000,Express,31.47,8289.8,1671.86,93.67,5,36,
272,TRK-167557776,66937,50785,10,2,2025-07-15 00:00:00.000,2025-07-22 00:00:00.000,2025-07-22 00:00:00.000,Standard,16.52,8367.47,1861.49,126.71,5,86,
273,TRK-619098510,31108,39209,2,9,2025-10-10 00:00:00.000,2025-10-13 00:00:00.000,2025-10-14 00:00:00.000,Express,20.83,154.47,638.68,106.42,5,63,
274,TRK-235127597,62122,63444,11,7,2025-10-18 00:00:00.000,2025-10-21 00:00:00.000,2025-10-20 00:00:00.000,Express,30.66,6312.44,1479.4,127.6,5,28,
275,TRK-175226503,92070,38010,9,1,2025-10-19 00:00:00.000,2025-10-26 00:00:00.000,2025-10-25 00:00:00.000,Standard,37.34,5506.74,411.23,51.92,5,70,
276,TRK-337190610,28855,19354,12,5,2025-08-09 00:00:00.000,2025-08-16 00:00:00.000,2025-08-15 00:00:00.000,Standard,47.06,6074.75,1794.24,141.76,5,17,
277,TRK-585372962,57137,55998,11,8,2025-11-04 00:00:00.000,2025-11-11 00:00:00.000,,Standard,12.21,6918.8,1119.81,40.85,6,93,3
278,TRK-343166335,18562,94670,4,1,2025-10-03 00:00:00.000,2025-10-06 00:00:00.000,2025-10-10 00:00:00.000,Express,48.82,1148.44,613.82,127.52,5,74,
279,TRK-307553923,98270,2381,5,11,2025-09-13 00:00:00.000,2025-09-14 00:00:00.000,2025-09-13 00:00:00.000,Same-Day,34.41,4083.78,1747.6,65.57,5,74,
280,TRK-42741002,22540,63945,10,10,2026-01-13 00:00:00.000,2026-01-16 00:00:00.000,2026-01-16 00:00:00.000,Express,32.12,8467.36,336.69,71.7,5,61,
281,TRK-831395088,27,41188,9,1,2025-10-31 00:00:00.000,2025-11-07 00:00:00.000,,Standard,26.7,5234.18,377.84,6.18,6,32,1
282,TRK-47977436,2671,26125,9,12,2025-05-08 00:00:00.000,2025-05-15 00:00:00.000,2025-05-16 00:00:00.000,Standard,33.19,7033.16,1287.42,115.89,5,61,
283,TRK-721010795,95268,23971,8,1,2026-01-28 00:00:00.000,2026-01-31 00:00:00.000,2026-01-31 00:00:00.000,Express,22.26,4512.25,268.01,44.21,5,53,
284,TRK-65929857,21860,47070,1,7,2025-07-11 00:00:00.000,2025-07-14 00:00:00.000,,Express,6.97,8495.42,858.59,29.11,6,25,1
285,TRK-987964112,74031,47574,10,10,2025-07-08 00:00:00.000,2025-07-15 00:00:00.000,2025-07-14 00:00:00.000,Standard,15.31,9805.78,837.37,112.36,5,13,
286,TRK-918168799,63389,96387,11,8,2025-07-28 00:00:00.000,2025-07-31 00:00:00.000,2025-07-31 00:00:00.000,Express,25.79,6317.89,1970.28,143.21,5,13,
287,TRK-70373057,61194,59056,4,2,2026-01-14 00:00:00.000,2026-01-21 00:00:00.000,2026-01-21 00:00:00.000,Standard,18.26,720.15,1744.13,56.47,5,85,
288,TRK-816970082,21396,14778,3,4,2025-04-25 00:00:00.000,2025-05-02 00:00:00.000,2025-05-06 00:00:00.000,Standard,44.43,6334.78,1441.4,65.78,5,56,
289,TRK-559483322,81024,13255,8,8,2025-11-12 00:00:00.000,2025-11-15 00:00:00.000,2025-11-14 00:00:00.000,Express,19.75,7177.25,151.62,83.71,5,46,
290,TRK-846402073,36207,37506,10,12,2025-04-06 00:00:00.000,2025-04-13 00:00:00.000,2025-04-13 00:00:00.000,Standard,8.29,7703.21,189.07,54.75,5,55,
291,TRK-397333447,93248,49127,10,2,2026-02-23 00:00:00.000,2026-02-26 00:00:00.000,2026-02-25 00:00:00.000,Express,10.59,4508.56,1226.78,96.09,5,53,
292,TRK-242862907,80913,36734,1,7,2025-06-13 00:00:00.000,2025-06-16 00:00:00.000,2025-06-15 00:00:00.000,Express,44.06,8345.35,596.52,66.1,5,60,
293,TRK-537370533,96579,93174,6,10,2025-04-22 00:00:00.000,2025-04-23 00:00:00.000,2025-04-22 00:00:00.000,Same-Day,29.79,4842.72,594.86,99.53,5,94,
294,TRK-734358372,84654,90186,12,2,2025-12-08 00:00:00.000,2025-12-11 00:00:00.000,2025-12-11 00:00:00.000,Express,27.59,3645.57,783.68,110.23,5,7,
295,TRK-88812493,123,29106,3,10,2025-05-29 00:00:00.000,2025-06-05 00:00:00.000,2025-06-04 00:00:00.000,Standard,26.22,8969.55,1322.78,78.06,5,87,
296,TRK-708905800,39193,48039,6,3,2025-12-21 00:00:00.000,2025-12-28 00:00:00.000,2025-12-28 00:00:00.000,Standard,35.02,7000.89,1689.61,107.17,5,84,
297,TRK-144140445,13336,60694,8,7,2025-08-10 00:00:00.000,2025-08-17 00:00:00.000,2025-08-17 00:00:00.000,Standard,48.77,9818.73,1789.62,82.38,5,83,
298,TRK-469900512,65609,95367,12,3,2025-10-06 00:00:00.000,2025-10-07 00:00:00.000,2025-10-06 00:00:00.000,Same-Day,10.37,4194.81,1438.74,136.37,5,13,
299,TRK-644305867,29932,44961,5,10,2025-11-16 00:00:00.000,2025-11-23 00:00:00.000,2025-11-22 00:00:00.000,Standard,19.43,6375.29,1214.45,120.46,5,8,
300,TRK-584949760,46825,48653,12,11,2025-12-08 00:00:00.000,2025-12-09 00:00:00.000,,Same-Day,13.91,3459.16,228.57,80.59,6,52,19
301,TRK-677456707,37887,62881,5,8,2025-06-11 00:00:00.000,2025-06-14 00:00:00.000,2025-06-14 00:00:00.000,Express,1.17,5513.16,1398.26,41.23,5,94,
302,TRK-990553088,32705,4459,9,4,2025-11-03 00:00:00.000,2025-11-10 00:00:00.000,2025-11-10 00:00:00.000,Standard,28.71,8500.21,1318.61,55.17,5,44,
303,TRK-555841318,76241,28255,10,10,2025-04-07 00:00:00.000,2025-04-10 00:00:00.000,2025-04-13 00:00:00.000,Express,11.25,1427.59,77.88,91.55,5,14,
304,TRK-598672000,34856,23614,6,4,2025-07-11 00:00:00.000,2025-07-14 00:00:00.000,2025-07-13 00:00:00.000,Express,37.11,2337.08,1310.35,73.57,5,32,
305,TRK-551747598,52020,91849,11,1,2025-07-23 00:00:00.000,2025-07-30 00:00:00.000,2025-07-29 00:00:00.000,Standard,34.37,8341.7,191.25,141.32,5,25,
306,TRK-178242321,95168,16937,11,2,2025-08-20 00:00:00.000,2025-08-27 00:00:00.000,2025-08-29 00:00:00.000,Standard,29.89,6582.21,831.39,58.11,5,25,
307,TRK-616972276,82717,90633,6,12,2025-11-18 00:00:00.000,2025-11-25 00:00:00.000,,Standard,33.14,4984.91,834.94,99.34,6,69,2
308,TRK-351888528,57614,36723,7,4,2025-08-16 00:00:00.000,2025-08-17 00:00:00.000,2025-08-17 00:00:00.000,Same-Day,44.24,1225.41,1860.18,117.32,5,58,
309,TRK-813092850,92181,81354,3,10,2025-03-08 00:00:00.000,2025-03-15 00:00:00.000,2025-03-15 00:00:00.000,Standard,43.54,9595.01,1051.7,68.42,5,18,
